% number of nodes
39
% number of vehicles
7
% for each vehicle: vehicle index, home node, starting time, capacity
1,8,102,13200
2,13,72,13200
3,31,49,16500
4,14,0,16500
5,12,0,24000
6,12,0,24000
7,27,39,5800
% number of calls
35
% for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,4,8,9,10,11,12,13,14,17,18,20,21,22,24,26,27,28,29,30,31,33,35
2,1,2,4,5,8,9,10,11,12,13,14,17,18,20,21,22,23,24,26,27,29,30,31,33,34,35
3,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35
4,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
7,1,8,12,13,14,18,21,28,29,31,35
% for each call: call index, origin node, destination node, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,10,38,3838,486864,981,1053,981,1501
2,29,17,7822,867452,852,924,852,1417
3,17,39,15456,573117,184,256,184,779
4,29,27,12362,571695,1248,1320,1248,1790
5,4,34,3136,269649,123,195,123,577
6,11,35,5682,450486,0,72,0,624
7,31,36,2330,512866,12,84,12,506
8,30,36,4364,592380,606,678,606,1336
9,1,17,9121,360621,1160,1232,1160,1576
10,34,8,10786,565067,536,608,536,1167
11,11,34,9567,372154,667,739,667,1099
12,10,14,5315,525320,151,223,151,947
13,29,36,5016,602162,199,271,199,708
14,29,27,2639,406999,637,709,637,1204
15,30,34,15891,488559,948,1020,948,1510
16,33,36,14908,328658,406,478,406,874
17,33,34,12383,452354,243,315,243,721
18,31,37,5193,636144,310,382,310,888
19,30,37,6711,1076675,16,88,16,666
20,4,6,10132,598184,757,829,757,1294
21,14,19,4421,308776,118,190,118,554
22,30,27,10542,538145,591,663,591,1089
23,12,1,11485,527497,67,139,67,551
24,29,35,7054,471006,693,765,693,1543
25,1,39,14539,783125,82,154,82,619
26,10,38,10285,522062,1166,1238,1166,1676
27,6,12,7463,472249,907,979,907,1390
28,24,1,2421,384218,54,126,54,457
29,11,34,2934,426236,465,537,465,1327
30,10,35,9638,620211,414,486,414,978
31,10,37,3299,538409,1104,1176,1104,1670
32,29,12,14049,524063,960,1032,960,1422
33,9,5,11410,596814,820,892,820,1324
34,31,37,9428,520594,60,132,60,801
35,33,39,2377,351367,426,498,426,840
% travel times and costs: vehicle, origin node, destination node, travel time (in minutes), travel cost (in Euro)
6,36,12,149,99400
7,36,12,132,45966
1,36,13,132,89706
2,36,13,132,89706
3,36,13,123,72599
4,36,13,123,72599
5,36,13,149,99494
6,36,13,149,99494
7,36,13,132,46009
1,36,14,154,104791
2,36,14,154,104791
3,36,14,144,84807
4,36,14,144,84807
5,36,14,174,116226
6,36,14,174,116226
7,36,14,154,53746
1,36,15,172,116767
2,36,15,172,116767
3,36,15,160,94499
4,36,15,160,94499
5,36,15,194,129508
6,36,15,194,129508
7,36,15,172,59889
1,36,16,158,107560
2,36,16,158,107560
3,36,16,148,87048
4,36,16,148,87048
5,36,16,178,119296
6,36,16,178,119296
7,36,16,158,55167
1,36,17,205,139273
2,36,17,205,139273
3,36,17,191,112713
4,36,17,191,112713
5,36,17,231,154470
6,36,17,231,154470
7,36,17,205,71432
1,36,18,228,154775
2,36,18,228,154775
3,36,18,212,125259
4,36,18,212,125259
5,36,18,257,171664
6,36,18,257,171664
7,36,18,228,79383
1,36,19,190,128881
2,36,19,190,128881
3,36,19,177,104303
4,36,19,177,104303
5,36,19,214,142945
6,36,19,214,142945
7,36,19,190,66102
1,36,20,84,56870
2,36,20,84,56870
3,36,20,78,46025
4,36,20,78,46025
5,36,20,94,63075
6,36,20,94,63075
7,36,20,84,29168
1,36,21,82,55943
2,36,21,82,55943
3,36,21,77,45275
4,36,21,77,45275
5,36,21,93,62048
6,36,21,93,62048
7,36,21,82,28693
1,36,22,194,131375
2,36,22,194,131375
3,36,22,180,106321
4,36,22,180,106321
5,36,22,218,145710
6,36,22,218,145710
7,36,22,194,67381
1,36,23,192,130188
2,36,23,192,130188
3,36,23,179,105361
4,36,23,179,105361
5,36,23,216,144394
6,36,23,216,144394
7,36,23,192,66772
1,36,24,194,131375
2,36,24,194,131375
3,36,24,180,106321
4,36,24,180,106321
5,36,24,218,145710
6,36,24,218,145710
7,36,24,194,67381
1,36,25,80,54243
2,36,25,80,54243
3,36,25,74,43898
4,36,25,74,43898
5,36,25,90,60161
6,36,25,90,60161
7,36,25,80,27821
1,36,26,157,106428
2,36,26,157,106428
3,36,26,146,86132
4,36,26,146,86132
5,36,26,176,118042
6,36,26,176,118042
7,36,26,157,54586
1,36,27,210,142505
2,36,27,210,142505
3,36,27,195,115329
4,36,27,195,115329
5,36,27,236,158054
6,36,27,236,158054
7,36,27,210,73089
1,36,28,137,92900
2,36,28,137,92900
3,36,28,127,75183
4,36,28,127,75183
5,36,28,154,103036
6,36,28,154,103036
7,36,28,137,47647
1,36,29,113,76869
2,36,29,113,76869
3,36,29,105,62210
4,36,29,105,62210
5,36,29,127,85257
6,36,29,127,85257
7,36,29,113,39425
1,36,30,122,82728
2,36,30,122,82728
3,36,30,113,66951
4,36,30,113,66951
5,36,30,137,91754
6,36,30,137,91754
7,36,30,122,42430
1,36,31,100,68123
2,36,31,100,68123
3,36,31,93,55132
4,36,31,93,55132
5,36,31,113,75557
6,36,31,113,75557
7,36,31,100,34940
1,36,32,173,117092
2,36,32,173,117092
3,36,32,161,94762
4,36,32,161,94762
5,36,32,194,129868
6,36,32,194,129868
7,36,32,173,60055
1,36,33,66,45048
2,36,33,66,45048
3,36,33,62,36457
4,36,33,62,36457
5,36,33,75,49963
6,36,33,75,49963
7,36,33,66,23105
1,36,34,5,3074
2,36,34,5,3074
3,36,34,4,2487
4,36,34,4,2487
5,36,34,5,3409
6,36,34,5,3409
7,36,34,5,1576
1,36,35,64,43231
2,36,35,64,43231
3,36,35,59,34987
4,36,35,59,34987
5,36,35,72,47948
6,36,35,72,47948
7,36,35,64,22173
1,36,36,0,0
2,36,36,0,0
3,36,36,0,0
4,36,36,0,0
5,36,36,0,0
6,36,36,0,0
7,36,36,0,0
1,36,37,81,55008
2,36,37,81,55008
3,36,37,75,44518
4,36,37,75,44518
5,36,37,91,61010
6,36,37,91,61010
7,36,37,81,28213
1,36,38,75,51086
2,36,38,75,51086
3,36,38,70,41344
4,36,38,70,41344
5,36,38,85,56660
6,36,38,85,56660
7,36,38,75,26202
1,36,39,2,1101
2,36,39,2,1101
3,36,39,2,891
4,36,39,2,891
5,36,39,2,1221
6,36,39,2,1221
7,36,39,2,565
1,37,1,237,160526
2,37,1,237,160526
3,37,1,220,129913
4,37,1,220,129913
5,37,1,266,178042
6,37,1,266,178042
7,37,1,237,82332
1,37,2,184,124945
2,37,2,184,124945
3,37,2,171,101118
4,37,2,171,101118
5,37,2,207,138579
6,37,2,207,138579
7,37,2,184,64083
1,37,3,221,150040
2,37,3,221,150040
3,37,3,206,121427
4,37,3,206,121427
5,37,3,249,166412
6,37,3,249,166412
7,37,3,221,76954
1,37,4,104,70743
2,37,4,104,70743
3,37,4,97,57252
4,37,4,97,57252
5,37,4,117,78462
6,37,4,117,78462
7,37,4,104,36284
1,37,5,215,145626
2,37,5,215,145626
3,37,5,200,117854
4,37,5,200,117854
5,37,5,241,161516
6,37,5,241,161516
7,37,5,215,74690
1,37,6,220,149248
2,37,6,220,149248
3,37,6,205,120786
4,37,6,205,120786
5,37,6,247,165533
6,37,6,247,165533
7,37,6,220,76548
1,37,7,216,146806
2,37,7,216,146806
3,37,7,201,118810
4,37,7,201,118810
5,37,7,243,162825
6,37,7,243,162825
7,37,7,216,75296
1,37,8,239,162553
2,37,8,239,162553
3,37,8,223,131554
4,37,8,223,131554
5,37,8,269,180290
6,37,8,269,180290
7,37,8,239,83372
1,37,9,284,193072
2,37,9,284,193072
3,37,9,265,156253
4,37,9,265,156253
5,37,9,320,214140
6,37,9,320,214140
7,37,9,284,99025
1,37,10,121,82054
2,37,10,121,82054
3,37,10,113,66406
4,37,10,113,66406
5,37,10,136,91008
6,37,10,136,91008
7,37,10,121,42085
1,37,11,129,87565
2,37,11,129,87565
3,37,11,120,70866
4,37,11,120,70866
5,37,11,145,97120
6,37,11,145,97120
7,37,11,129,44911
1,37,12,191,129821
2,37,12,191,129821
3,37,12,178,105064
4,37,12,178,105064
5,37,12,215,143987
6,37,12,215,143987
7,37,12,191,66584
1,37,13,191,129907
2,37,13,191,129907
3,37,13,178,105133
4,37,13,178,105133
5,37,13,215,144082
6,37,13,215,144082
7,37,13,191,66628
1,37,14,214,144992
2,37,14,214,144992
3,37,14,199,117342
4,37,14,199,117342
5,37,14,240,160813
6,37,14,240,160813
7,37,14,214,74365
1,37,15,231,156968
2,37,15,231,156968
3,37,15,215,127033
4,37,15,215,127033
5,37,15,260,174095
6,37,15,260,174095
7,37,15,231,80507
1,37,16,218,147761
2,37,16,218,147761
3,37,16,203,119582
4,37,16,203,119582
5,37,16,245,163884
6,37,16,245,163884
7,37,16,218,75785
1,37,17,264,179474
2,37,17,264,179474
3,37,17,246,145248
4,37,17,246,145248
5,37,17,297,199057
6,37,17,297,199057
7,37,17,264,92051
1,37,18,287,194976
2,37,18,287,194976
3,37,18,267,157794
4,37,18,267,157794
5,37,18,323,216251
6,37,18,323,216251
7,37,18,287,100002
1,37,19,249,169082
2,37,19,249,169082
3,37,19,232,136838
4,37,19,232,136838
5,37,19,280,187532
6,37,19,280,187532
7,37,19,249,86721
1,37,20,143,97071
2,37,20,143,97071
3,37,20,133,78559
4,37,20,133,78559
5,37,20,161,107663
6,37,20,161,107663
7,37,20,143,49787
1,37,21,142,96144
2,37,21,142,96144
3,37,21,132,77809
4,37,21,132,77809
5,37,21,159,106635
6,37,21,159,106635
7,37,21,142,49312
1,37,22,253,171576
2,37,22,253,171576
3,37,22,235,138856
4,37,22,235,138856
5,37,22,284,190297
6,37,22,284,190297
7,37,22,253,88000
1,37,23,251,170389
2,37,23,251,170389
3,37,23,234,137895
4,37,23,234,137895
5,37,23,282,188981
6,37,23,282,188981
7,37,23,251,87391
1,37,24,253,171576
2,37,24,253,171576
3,37,24,235,138856
4,37,24,235,138856
5,37,24,284,190297
6,37,24,284,190297
7,37,24,253,88000
1,37,25,139,94444
2,37,25,139,94444
3,37,25,130,76433
4,37,25,130,76433
5,37,25,157,104749
6,37,25,157,104749
7,37,25,139,48439
1,37,26,216,146629
2,37,26,216,146629
3,37,26,201,118667
4,37,26,201,118667
5,37,26,243,162629
6,37,26,243,162629
7,37,26,216,75205
1,37,27,269,182706
2,37,27,269,182706
3,37,27,251,147863
4,37,27,251,147863
5,37,27,303,202642
6,37,27,303,202642
7,37,27,269,93708
1,37,28,196,133100
2,37,28,196,133100
3,37,28,183,107718
4,37,28,183,107718
5,37,28,221,147624
6,37,28,221,147624
7,37,28,196,68266
1,37,29,172,117068
2,37,29,172,117068
3,37,29,161,94743
4,37,29,161,94743
5,37,29,194,129842
6,37,29,194,129842
7,37,29,172,60043
1,37,30,181,122928
2,37,30,181,122928
3,37,30,169,99486
4,37,30,169,99486
5,37,30,204,136342
6,37,30,204,136342
7,37,30,181,63049
1,37,31,160,108324
2,37,31,160,108324
3,37,31,149,87667
4,37,31,149,87667
5,37,31,180,120144
6,37,31,180,120144
7,37,31,160,55559
1,37,32,232,157293
2,37,32,232,157293
3,37,32,216,127296
4,37,32,216,127296
5,37,32,261,174456
6,37,32,261,174456
7,37,32,232,80674
1,37,33,126,85249
2,37,33,126,85249
3,37,33,117,68991
4,37,33,117,68991
5,37,33,141,94551
6,37,33,141,94551
7,37,33,126,43723
1,37,34,78,52746
2,37,34,78,52746
3,37,34,72,42687
4,37,34,72,42687
5,37,34,87,58502
6,37,34,87,58502
7,37,34,78,27053
1,37,35,48,32918
2,37,35,48,32918
3,37,35,45,26640
4,37,35,45,26640
5,37,35,55,36510
6,37,35,55,36510
7,37,35,48,16883
1,37,36,81,55008
2,37,36,81,55008
3,37,36,75,44518
4,37,36,75,44518
5,37,36,91,61010
6,37,36,91,61010
7,37,36,81,28213
1,37,37,0,0
2,37,37,0,0
3,37,37,0,0
4,37,37,0,0
5,37,37,0,0
6,37,37,0,0
7,37,37,0,0
1,37,38,6,4024
2,37,38,6,4024
3,37,38,6,3256
4,37,38,6,3256
5,37,38,7,4463
6,37,38,7,4463
7,37,38,6,2064
1,37,39,80,54594
2,37,39,80,54594
3,37,39,75,44183
4,37,39,75,44183
5,37,39,90,60551
6,37,39,90,60551
7,37,39,80,28001
1,38,1,231,156604
2,38,1,231,156604
3,38,1,215,126739
4,38,1,215,126739
5,38,1,260,173692
6,38,1,260,173692
7,38,1,231,80321
1,38,2,178,121023
2,38,2,178,121023
3,38,2,166,97944
4,38,2,166,97944
5,38,2,201,134229
6,38,2,201,134229
7,38,2,178,62072
1,38,3,215,146118
2,38,3,215,146118
3,38,3,200,118253
4,38,3,200,118253
5,38,3,242,162062
6,38,3,242,162062
7,38,3,215,74943
1,38,4,98,66821
2,38,4,98,66821
3,38,4,92,54078
4,38,4,92,54078
5,38,4,111,74112
6,38,4,111,74112
7,38,4,98,34272
1,38,5,209,141704
2,38,5,209,141704
3,38,5,194,114680
4,38,5,194,114680
5,38,5,235,157166
6,38,5,235,157166
7,38,5,209,72679
1,38,6,214,145326
2,38,6,214,145326
3,38,6,199,117612
4,38,6,199,117612
5,38,6,241,161183
6,38,6,241,161183
7,38,6,214,74536
1,38,7,211,142884
2,38,7,211,142884
3,38,7,196,115635
4,38,7,196,115635
5,38,7,237,158475
6,38,7,237,158475
7,38,7,211,73284
1,38,8,234,158631
2,38,8,234,158631
3,38,8,218,128380
4,38,8,218,128380
5,38,8,263,175940
6,38,8,263,175940
7,38,8,234,81361
1,38,9,279,189150
2,38,9,279,189150
3,38,9,259,153079
4,38,9,259,153079
5,38,9,314,209790
6,38,9,314,209790
7,38,9,279,97014
1,38,10,115,78132
2,38,10,115,78132
3,38,10,107,63232
4,38,10,107,63232
5,38,10,130,86657
6,38,10,130,86657
7,38,10,115,40073
1,38,11,123,83643
2,38,11,123,83643
3,38,11,115,67692
4,38,11,115,67692
5,38,11,139,92769
6,38,11,139,92769
7,38,11,123,42900
1,38,12,185,125899
2,38,12,185,125899
3,38,12,173,101890
4,38,12,173,101890
5,38,12,209,139637
6,38,12,209,139637
7,38,12,185,64573
1,38,13,186,125984
2,38,13,186,125984
3,38,13,173,101959
4,38,13,173,101959
5,38,13,209,139731
6,38,13,209,139731
7,38,13,186,64616
1,38,14,208,141070
2,38,14,208,141070
3,38,14,194,114167
4,38,14,194,114167
5,38,14,234,156463
6,38,14,234,156463
7,38,14,208,72354
1,38,15,225,153045
2,38,15,225,153045
3,38,15,210,123859
4,38,15,210,123859
5,38,15,254,169745
6,38,15,254,169745
7,38,15,225,78496
1,38,16,212,143839
2,38,16,212,143839
3,38,16,197,116408
4,38,16,197,116408
5,38,16,238,159534
6,38,16,238,159534
7,38,16,212,73774
1,38,17,259,175552
2,38,17,259,175552
3,38,17,241,142073
4,38,17,241,142073
5,38,17,291,194707
6,38,17,291,194707
7,38,17,259,90039
1,38,18,281,191054
2,38,18,281,191054
3,38,18,262,154619
4,38,18,262,154619
5,38,18,317,211901
6,38,18,317,211901
7,38,18,281,97990
1,38,19,243,165160
2,38,19,243,165160
3,38,19,227,133664
4,38,19,227,133664
5,38,19,274,183182
6,38,19,274,183182
7,38,19,243,84709
1,38,20,137,93149
2,38,20,137,93149
3,38,20,128,75385
4,38,20,128,75385
5,38,20,154,103313
6,38,20,154,103313
7,38,20,137,47775
1,38,21,136,92222
2,38,21,136,92222
3,38,21,127,74635
4,38,21,127,74635
5,38,21,153,102285
6,38,21,153,102285
7,38,21,136,47300
1,38,22,247,167654
2,38,22,247,167654
3,38,22,230,135681
4,38,22,230,135681
5,38,22,278,185947
6,38,22,278,185947
7,38,22,247,85988
1,38,23,245,166467
2,38,23,245,166467
3,38,23,228,134721
4,38,23,228,134721
5,38,23,276,184631
6,38,23,276,184631
7,38,23,245,85379
1,38,24,247,167654
2,38,24,247,167654
3,38,24,230,135681
4,38,24,230,135681
5,38,24,278,185947
6,38,24,278,185947
7,38,24,247,85988
1,38,25,133,90521
2,38,25,133,90521
3,38,25,124,73259
4,38,25,124,73259
5,38,25,150,100399
6,38,25,150,100399
7,38,25,133,46428
1,38,26,210,142707
2,38,26,210,142707
3,38,26,196,115493
4,38,26,196,115493
5,38,26,237,158279
6,38,26,237,158279
7,38,26,210,73193
1,38,27,263,178783
2,38,27,263,178783
3,38,27,245,144689
4,38,27,245,144689
5,38,27,296,198291
6,38,27,296,198291
7,38,27,263,91696
1,38,28,190,129178
2,38,28,190,129178
3,38,28,177,104544
4,38,28,177,104544
5,38,28,214,143274
6,38,28,214,143274
7,38,28,190,66254
1,38,29,167,113146
2,38,29,167,113146
3,38,29,155,91568
4,38,29,155,91568
5,38,29,188,125492
6,38,29,188,125492
7,38,29,167,58031
1,38,30,175,119006
2,38,30,175,119006
3,38,30,163,96311
4,38,30,163,96311
5,38,30,197,131992
6,38,30,197,131992
7,38,30,175,61037
1,38,31,154,104402
2,38,31,154,104402
3,38,31,143,84492
4,38,31,143,84492
5,38,31,173,115794
6,38,31,173,115794
7,38,31,154,53547
1,38,32,226,153370
2,38,32,226,153370
3,38,32,210,124122
4,38,32,210,124122
5,38,32,254,170106
6,38,32,254,170106
7,38,32,226,78662
1,38,33,120,81327
2,38,33,120,81327
3,38,33,112,65817
4,38,33,112,65817
5,38,33,135,90201
6,38,33,135,90201
7,38,33,120,41712
1,38,34,72,48824
2,38,34,72,48824
3,38,34,67,39513
4,38,34,67,39513
5,38,34,81,54151
6,38,34,81,54151
7,38,34,72,25041
1,38,35,43,28996
2,38,35,43,28996
3,38,35,40,23466
4,38,35,40,23466
5,38,35,48,32160
6,38,35,48,32160
7,38,35,43,14872
1,38,36,75,51086
2,38,36,75,51086
3,38,36,70,41344
4,38,36,70,41344
5,38,36,85,56660
6,38,36,85,56660
7,38,36,75,26202
1,38,37,6,4024
2,38,37,6,4024
3,38,37,6,3256
4,38,37,6,3256
5,38,37,7,4463
6,38,37,7,4463
7,38,37,6,2064
1,38,38,0,0
2,38,38,0,0
3,38,38,0,0
4,38,38,0,0
5,38,38,0,0
6,38,38,0,0
7,38,38,0,0
1,38,39,75,50672
2,38,39,75,50672
3,38,39,70,41008
4,38,39,70,41008
5,38,39,84,56201
6,38,39,84,56201
7,38,39,75,25989
1,39,1,179,121279
2,39,1,179,121279
3,39,1,166,98151
4,39,1,166,98151
5,39,1,201,134513
6,39,1,201,134513
7,39,1,179,62203
1,39,2,126,85698
2,39,2,126,85698
3,39,2,118,69355
4,39,2,118,69355
5,39,2,142,95049
6,39,2,142,95049
7,39,2,126,43954
1,39,3,163,110793
2,39,3,163,110793
3,39,3,152,89664
4,39,3,152,89664
5,39,3,184,122882
6,39,3,184,122882
7,39,3,163,56825
1,39,4,46,31045
2,39,4,46,31045
3,39,4,43,25125
4,39,4,43,25125
5,39,4,51,34433
6,39,4,51,34433
7,39,4,46,15923
1,39,5,157,106379
2,39,5,157,106379
3,39,5,146,86092
4,39,5,146,86092
5,39,5,176,117987
6,39,5,176,117987
7,39,5,157,54561
1,39,6,162,110001
2,39,6,162,110001
3,39,6,151,89023
4,39,6,151,89023
5,39,6,182,122004
6,39,6,182,122004
7,39,6,162,56418
1,39,7,158,107559
2,39,7,158,107559
3,39,7,148,87047
4,39,7,148,87047
5,39,7,178,119296
6,39,7,178,119296
7,39,7,158,55166
1,39,8,182,123306
2,39,8,182,123306
3,39,8,169,99791
4,39,8,169,99791
5,39,8,204,136761
6,39,8,204,136761
7,39,8,182,63243
1,39,9,227,153825
2,39,9,227,153825
3,39,9,211,124490
4,39,9,211,124490
5,39,9,255,170610
6,39,9,255,170610
7,39,9,227,78896
1,39,10,63,42807
2,39,10,63,42807
3,39,10,59,34644
4,39,10,59,34644
5,39,10,71,47478
6,39,10,71,47478
7,39,10,63,21955
1,39,11,71,48318
2,39,11,71,48318
3,39,11,66,39104
4,39,11,66,39104
5,39,11,80,53590
6,39,11,80,53590
7,39,11,71,24782
1,39,12,133,90574
2,39,12,133,90574
3,39,12,124,73302
4,39,12,124,73302
5,39,12,150,100458
6,39,12,150,100458
7,39,12,133,46455
1,39,13,134,90660
2,39,13,134,90660
3,39,13,124,73371
4,39,13,124,73371
5,39,13,150,100552
6,39,13,150,100552
7,39,13,134,46499
1,39,14,156,105745
2,39,14,156,105745
3,39,14,145,85579
4,39,14,145,85579
5,39,14,175,117284
6,39,14,175,117284
7,39,14,156,54236
1,39,15,173,117721
2,39,15,173,117721
3,39,15,161,95271
4,39,15,161,95271
5,39,15,195,130566
6,39,15,195,130566
7,39,15,173,60378
1,39,16,160,108514
2,39,16,160,108514
3,39,16,149,87820
4,39,16,149,87820
5,39,16,180,120355
6,39,16,180,120355
7,39,16,160,55656
1,39,17,207,140227
2,39,17,207,140227
3,39,17,192,113485
4,39,17,192,113485
5,39,17,232,155528
6,39,17,232,155528
7,39,17,207,71921
1,39,18,229,155729
2,39,18,229,155729
3,39,18,214,126031
4,39,18,214,126031
5,39,18,258,172722
6,39,18,258,172722
7,39,18,229,79872
1,39,19,191,129835
2,39,19,191,129835
3,39,19,178,105076
4,39,19,178,105076
5,39,19,215,144003
6,39,19,215,144003
7,39,19,191,66591
1,39,20,85,57824
2,39,20,85,57824
3,39,20,79,46797
4,39,20,79,46797
5,39,20,96,64133
6,39,20,96,64133
7,39,20,85,29657
1,39,21,84,56897
2,39,21,84,56897
3,39,21,78,46047
4,39,21,78,46047
5,39,21,94,63106
6,39,21,94,63106
7,39,21,84,29182
1,39,22,195,132329
2,39,22,195,132329
3,39,22,182,107093
4,39,22,182,107093
5,39,22,219,146768
6,39,22,219,146768
7,39,22,195,67870
1,39,23,193,131142
2,39,23,193,131142
3,39,23,180,106133
4,39,23,180,106133
5,39,23,217,145452
6,39,23,217,145452
7,39,23,193,67262
1,39,24,195,132329
2,39,24,195,132329
3,39,24,182,107093
4,39,24,182,107093
5,39,24,219,146768
6,39,24,219,146768
7,39,24,195,67870
1,39,25,81,55197
2,39,25,81,55197
3,39,25,76,44671
4,39,25,76,44671
5,39,25,91,61219
6,39,25,91,61219
7,39,25,81,28310
1,39,26,158,107382
2,39,26,158,107382
3,39,26,147,86904
4,39,26,147,86904
5,39,26,178,119100
6,39,26,178,119100
7,39,26,158,55076
1,39,27,211,143459
2,39,27,211,143459
3,39,27,197,116101
4,39,27,197,116101
5,39,27,238,159112
6,39,27,238,159112
7,39,27,211,73579
1,39,28,138,93854
2,39,28,138,93854
3,39,28,129,75955
4,39,28,129,75955
5,39,28,156,104095
6,39,28,156,104095
7,39,28,138,48137
1,39,29,115,77823
2,39,29,115,77823
3,39,29,107,62982
4,39,29,107,62982
5,39,29,129,86315
6,39,29,129,86315
7,39,29,115,39915
1,39,30,123,83682
2,39,30,123,83682
3,39,30,115,67723
4,39,30,115,67723
5,39,30,139,92813
6,39,30,139,92813
7,39,30,123,42920
1,39,31,102,69078
2,39,31,102,69078
3,39,31,95,55904
4,39,31,95,55904
5,39,31,114,76615
6,39,31,114,76615
7,39,31,102,35429
1,39,32,174,118046
2,39,32,174,118046
3,39,32,162,95534
4,39,32,162,95534
5,39,32,196,130926
6,39,32,196,130926
7,39,32,174,60545
1,39,33,68,46002
2,39,33,68,46002
3,39,33,63,37229
4,39,33,63,37229
5,39,33,76,51021
6,39,33,76,51021
7,39,33,68,23594
1,39,34,3,2183
2,39,34,3,2183
3,39,34,3,1766
4,39,34,3,1766
5,39,34,4,2421
6,39,34,4,2421
7,39,34,3,1120
1,39,35,63,42816
2,39,35,63,42816
3,39,35,59,34651
4,39,35,59,34651
5,39,35,71,47488
6,39,35,71,47488
7,39,35,63,21960
1,39,36,2,1101
2,39,36,2,1101
3,39,36,2,891
4,39,36,2,891
5,39,36,2,1221
6,39,36,2,1221
7,39,36,2,565
1,39,37,80,54594
2,39,37,80,54594
3,39,37,75,44183
4,39,37,75,44183
5,39,37,90,60551
6,39,37,90,60551
7,39,37,80,28001
1,39,38,75,50672
2,39,38,75,50672
3,39,38,70,41008
4,39,38,70,41008
5,39,38,84,56201
6,39,38,84,56201
7,39,38,75,25989
1,39,39,0,0
2,39,39,0,0
3,39,39,0,0
4,39,39,0,0
5,39,39,0,0
6,39,39,0,0
7,39,39,0,0
% node times and costs: vehicle, call, origin node time (in minutes), origin node costs (in Euro), destination node time (in minutes), destination node costs (in Euro)
1,1,10,22243,16,31577
1,2,18,22380,19,23768
1,3,-1,-1,-1,-1
1,4,28,22380,31,28042
1,5,-1,-1,-1,-1
1,6,-1,-1,-1,-1
1,7,-1,-1,-1,-1
1,8,15,28475,17,31108
1,9,26,31503,22,23768
1,10,26,25018,27,26273
1,11,25,27178,23,25018
1,12,13,22243,18,30160
1,13,13,22380,18,31108
1,14,8,22380,12,28042
1,15,-1,-1,-1,-1
1,16,-1,-1,-1,-1
1,17,29,23790,29,25018
1,18,18,29497,17,29040
1,19,-1,-1,-1,-1
1,20,26,26828,27,29828
1,21,17,30160,13,23888
1,22,28,28475,27,28042
1,23,-1,-1,-1,-1
1,24,17,22380,19,26068
1,25,-1,-1,-1,-1
1,26,24,22243,29,31577
1,27,22,29828,19,24340
1,28,8,23430,13,31503
1,29,12,27178,10,25018
1,30,22,22243,24,26068
1,31,9,22243,13,29040
1,32,-1,-1,-1,-1
1,33,27,24315,28,26420
1,34,-1,-1,-1,-1
1,35,8,23790,10,25805
2,1,10,22243,16,31577
2,2,18,22380,19,23768
2,3,-1,-1,-1,-1
2,4,28,22380,31,28042
2,5,12,26828,11,25018
2,6,-1,-1,-1,-1
2,7,-1,-1,-1,-1
2,8,15,28475,17,31108
2,9,26,31503,22,23768
2,10,26,25018,27,26273
2,11,25,27178,23,25018
2,12,13,22243,18,30160
2,13,13,22380,18,31108
2,14,8,22380,12,28042
2,15,-1,-1,-1,-1
2,16,-1,-1,-1,-1
2,17,29,23790,29,25018
2,18,18,29497,17,29040
2,19,-1,-1,-1,-1
2,20,26,26828,27,29828
2,21,17,30160,13,23888
2,22,28,28475,27,28042
2,23,27,24340,31,31503
2,24,17,22380,19,26068
2,25,-1,-1,-1,-1
2,26,24,22243,29,31577
2,27,22,29828,19,24340
2,28,-1,-1,-1,-1
2,29,12,27178,10,25018
2,30,22,22243,24,26068
2,31,9,22243,13,29040
2,32,-1,-1,-1,-1
2,33,27,24315,28,26420
2,34,26,29497,26,29040
2,35,8,23790,10,25805
3,1,10,23893,16,33227
3,2,18,24030,19,25418
3,3,34,25418,36,27455
3,4,27,24030,31,29692
3,5,12,28478,11,26668
3,6,-1,-1,-1,-1
3,7,12,31147,13,32758
3,8,15,30125,17,32758
3,9,27,33153,22,25418
3,10,26,26668,27,27923
3,11,25,28828,24,26668
3,12,13,23893,18,31810
3,13,13,24030,19,32758
3,14,8,24030,12,29692
3,15,38,30125,36,26668
3,16,33,25440,38,32758
3,17,28,25440,29,26668
3,18,18,31147,17,30690
3,19,20,30125,20,30690
3,20,26,28478,28,31478
3,21,16,31810,12,25538
3,22,28,30125,28,29692
3,23,27,25990,31,33153
3,24,17,24030,20,27718
3,25,38,33153,35,27455
3,26,23,23893,29,33227
3,27,22,31478,19,25990
3,28,-1,-1,-1,-1
3,29,11,28828,10,26668
3,30,22,23893,25,27718
3,31,9,23893,13,30690
3,32,31,24030,33,25990
